	category	id	location	incnormid	herdrukid	year
20265	None	191620	Amsterdam, The Netherlands	69822.0		1746.0
20266	religion	21815	Antwerp, Belgium	49850.0		1580.0
20267	love and sex	2157	Amsterdam, The Netherlands	26030.0		1663.0
20268	None	10410	Amsterdam, The Netherlands	56253.0		1625.0
20269	religion	9002	Utrecht, The Netherlands	14485.0	930033.0	1647.0
20270	religion	9002	Utrecht, The Netherlands	14485.0		1625.0
20271	seasons and annual events	14676	Hoorn, The Netherlands	15082.0		1633.0
20272	seasons and annual events	13119	Antwerp, Belgium	14750.0	910959.0	1720.0
20273	seasons and annual events	13119	Antwerp, Belgium	14750.0	923104.0	1660.0
20274	seasons and annual events	13119	Antwerp, Belgium	14750.0		1644.0
20275	love and sex	35860	Antwerp, Belgium	80030.0		1678.0
20276	religion	116029	Alkmaar, The Netherlands	40186.0	920409.0	1692.0
20277	religion	116029	Alkmaar, The Netherlands	40186.0		1681.0
20278	religion	12561	Vlissingen, The Netherlands	37858.0		1642.0
20279	religion	7991	Hoorn, The Netherlands	10704.0		1644.0
20280	amusement	118762	Amsterdam, The Netherlands	16265.0		1687.0
20281	emotions	34	Amsterdam, The Netherlands	12456.0		1643.0
20282	None	159058	None	42354.0		1700.0
20283	religion	116997	Amsterdam, The Netherlands	36588.0		1702.0
20284	narratives	32869	None	28675.0		1614.0
20285	religion	9764	Haarlem, The Netherlands	34355.0	912921.0	1640.0
20286	religion	9764	Haarlem, The Netherlands	34355.0		1627.0
20287	theatre	2631	Amsterdam, The Netherlands	54763.0		1622.0
20288	emotions	10376	Amsterdam, The Netherlands	44005.0		1645.0
20289	seasons and annual events	11068	Amsterdam, The Netherlands	20876.0		1608.0
20290	religion	115246	Deventer, The Netherlands	49922.0	914071.0	1739.0
20291	religion	115246	Deventer, The Netherlands	49922.0		1661.0
20292	emotions	19434	Amsterdam, The Netherlands	21839.0		1642.0
20293	religion	26808	Haarlem, The Netherlands	36601.0		1599.0
20294	religion	2625	Amsterdam, The Netherlands	39281.0		1622.0
20295	love and sex	10362	Amsterdam, The Netherlands	17025.0		1645.0
20296	formal genres	4254	None	44088.0		1602.0
20297	emotions	19420	Amsterdam, The Netherlands	13232.0		1642.0
20298	religion	12575	Vlissingen, The Netherlands	10720.0		1642.0
20299	None	185127	De Rijp, The Netherlands	20024.0	918858.0	1657.0
20300	None	185127	De Rijp, The Netherlands	20024.0		1631.0
20301	formal genres	117445	Amsterdam, The Netherlands	39216.0	917172.0	1713.0
20302	formal genres	117445	Amsterdam, The Netherlands	39216.0		1669.0
20303	work	118776	Amsterdam, The Netherlands	21005.0		1687.0
20304	None	100139	Delft, The Netherlands	9123.0		1652.0
20305	seasons and annual events	116983	Amsterdam, The Netherlands	36688.0	917113.0	1713.0
20306	seasons and annual events	116983	Amsterdam, The Netherlands	36688.0		1669.0
20307	love and sex	20	Amsterdam, The Netherlands	18009.0		1643.0
20308	love and sex	9770	Haarlem, The Netherlands	36082.0	913584.0	1640.0
20309	love and sex	9770	Haarlem, The Netherlands	36082.0		1627.0
20310	religion	14662	Hoorn, The Netherlands	7430.0		1633.0
20311	religion	9016	Utrecht, The Netherlands	39571.0	911460.0	1647.0
20312	religion	9016	Utrecht, The Netherlands	39571.0		1625.0
20313	formal genres	35874	Antwerp, Belgium	80043.0		1678.0
20314	None	151376	Harlingen, The Netherlands	11831.0		1671.0
20315	None	118010	Leiden, The Netherlands	53304.0		1720.0
20316	None	180739	Haarlem, The Netherlands	64886.0		1603.0
20317	love and sex	4532	Amsterdam, The Netherlands	32731.0	912686.0	1703.0
20318	love and sex	4532	Amsterdam, The Netherlands	32731.0		1667.0
20319	religion	19346	Antwerp, Belgium	38871.0	900624.0	1556.0
20320	religion	19346	Antwerp, Belgium	38871.0		1552.0
20321	None	188365	Brugge, Belgium	68183.0		1651.0
20322	None	191634	Amsterdam, The Netherlands	69834.0		1746.0
20323	None	10404	Amsterdam, The Netherlands	56733.0		1625.0
20324	None	1462	Amsterdam, The Netherlands	6052.0		1613.0
20325	None	118038	Leiden, The Netherlands	42265.0		1720.0
20326	seasons and annual events	13125	Antwerp, Belgium	4327.0	923110.0	1660.0
20327	seasons and annual events	13125	Antwerp, Belgium	4327.0		1644.0
20328	religion	149511	Amsterdam, The Netherlands	35923.0	917245.0	1694.0
20329	religion	149511	Amsterdam, The Netherlands	35923.0		1630.0
20330	None	119326	Utrecht, The Netherlands	36570.0	921101.0	1725.0
20331	None	119326	Utrecht, The Netherlands	36570.0		1709.0
20332	love and sex	14892	Amsterdam, The Netherlands	47564.0		1622.0
20333	religion	116015	Alkmaar, The Netherlands	39623.0	920401.0	1692.0
20334	religion	116015	Alkmaar, The Netherlands	39623.0		1681.0
20335	religion	35684	Antwerp, Belgium	59130.0		1659.0
20336	religion	7013	Gent, Belgium	24807.0		1565.0
20337	politics and history	154226	Amsterdam, The Netherlands	4975.0		1747.0
20338	love and sex	112273	Dordrecht, The Netherlands	52782.0		1750.0
20339	religion	3275	Utrecht, The Netherlands	32517.0	919038.0	1684.0
20340	religion	3275	Utrecht, The Netherlands	32517.0		1677.0
20341	love and sex	26820	Nederrijn, The Netherlands	13154.0		1568.0
20342	love and sex	114164	Utrecht, The Netherlands	48946.0		1649.0
20343	seasons and annual events	11054	Amsterdam, The Netherlands	43835.0		1608.0
20344	love and sex	3513	Amsterdam, The Netherlands	12219.0		1613.0
20345	emotions	19408	Amsterdam, The Netherlands	7096.0		1642.0
20346	None	154540	Amsterdam, The Netherlands	56652.0		1747.0
20347	None	21197	Haarlem, The Netherlands	12366.0	912283.0	1651.0
20348	None	21197	Haarlem, The Netherlands	12366.0		1646.0
20349	love and sex	118986	Amsterdam, The Netherlands	51597.0		1745.0
20350	religion	23958	Antwerp, Belgium	23361.0		1678.0
20351	None	9980	Haarlem, The Netherlands	41331.0		1649.0
20352	None	100111	Delft, The Netherlands	49991.0		1652.0
20353	seasons and annual events	32855	None	5765.0		1614.0
20354	religion	9758	Haarlem, The Netherlands	36734.0	913609.0	1640.0
20355	religion	9758	Haarlem, The Netherlands	36734.0		1627.0
20356	religion	176087	Deventer, The Netherlands	63443.0		1640.0
20357	None	9994	Haarlem, The Netherlands	36094.0		1649.0
20358	seasons and annual events	32699	Antwerp, Belgium	40194.0	915984.0	1671.0
20359	seasons and annual events	32699	Antwerp, Belgium	40194.0		1645.0
20360	groups	116767	Haarlem, The Netherlands	37647.0		1716.0
20361	religion	12549	Vlissingen, The Netherlands	27511.0		1642.0
20362	None	100105	Delft, The Netherlands	4336.0		1652.0
20363	religion	32841	Antwerp, Belgium	231.0	916110.0	1671.0
20364	religion	32841	Antwerp, Belgium	231.0		1645.0
20365	None	156343	None	15972.0		1664.0
20366	religion	26834	Haarlem, The Netherlands	39766.0		1599.0
20367	None	186412	Amsterdam, The Netherlands	7187.0		1678.0
20368	religion	2619	Amsterdam, The Netherlands	11012.0		1622.0
20369	narratives	3507	Amsterdam, The Netherlands	27904.0		1613.0
20370	formal genres	4268	None	44608.0		1602.0
20371	love and sex	21183	Haarlem, The Netherlands	38070.0		1646.0
20372	formal genres	112267	Dordrecht, The Netherlands	57987.0		1750.0
20373	None	154232	Amsterdam, The Netherlands	3375.0	923376.0	1745.0
20374	None	154232	Amsterdam, The Netherlands	3375.0		1698.0
20375	None	180705	Utrecht, The Netherlands	64874.0	925815.0	1720.0
20376	None	180705	Utrecht, The Netherlands	64874.0		1688.0
20377	religion	115508	Leeuwarden, The Netherlands	3700.0		1684.0
20378	religion	3261	Utrecht, The Netherlands	38002.0	919025.0	1684.0
20379	religion	3261	Utrecht, The Netherlands	38002.0		1677.0
20380	None	191608	Amsterdam, The Netherlands	69814.0		1613.0
20381	love and sex	167820	Amsterdam, The Netherlands	61935.0		1680.0
20382	seasons and annual events	1476	Amsterdam, The Netherlands	16110.0		1613.0
20383	religion	35848	Antwerp, Belgium	80021.0		1678.0
20384	occasions	13131	Antwerp, Belgium	38953.0	914675.0	1720.0
20385	occasions	13131	Antwerp, Belgium	38953.0	923116.0	1660.0
20386	occasions	13131	Antwerp, Belgium	38953.0		1644.0
20387	love and sex	14886	Amsterdam, The Netherlands	51515.0		1622.0
20388	religion	116001	Alkmaar, The Netherlands	54252.0	920395.0	1692.0
20389	religion	116001	Alkmaar, The Netherlands	54252.0		1681.0
20390	None	160197	None	34046.0		1700.0
20391	religion	35690	Antwerp, Belgium	59135.0		1659.0
20392	None	178733	Amsterdam, The Netherlands	64198.0		1707.0
20393	children	111785	The Hague, The Netherlands	52026.0		1745.0
20394	love and sex	34565	Brussels, Belgium	22458.0		1654.0
20395	None	161262	Amsterdam, The Netherlands	35886.0		1637.0
20396	None	185696	Bergen op Zoom, The Netherlands	17303.0	928870.0	1664.0
20397	None	185696	Bergen op Zoom, The Netherlands	17303.0		1655.0
20398	None	157908	Hoorn, The Netherlands	12158.0		1661.0
20399	love and sex	2194	Amsterdam, The Netherlands	5572.0		1663.0
20400	love and sex	20510	Enkhuizen, The Netherlands	57538.0	915058.0	1700.0
20401	love and sex	20510	Enkhuizen, The Netherlands	57538.0	921616.0	1655.0
20402	love and sex	20510	Enkhuizen, The Netherlands	57538.0		1649.0
20403	groups	175217	Leiden, The Netherlands	62457.0		1620.0
20404	formal genres	11915	Amsterdam, The Netherlands	28212.0	922364.0	1649.0
20405	formal genres	11915	Amsterdam, The Netherlands	28212.0		1648.0
20406	religion	174109	Amsterdam, The Netherlands	62183.0		1680.0
20407	formal genres	26607	Haarlem, The Netherlands	33925.0	912788.0	1640.0
20408	formal genres	26607	Haarlem, The Netherlands	33925.0		1599.0
20409	cycle of life	115285	Enkhuizen, The Netherlands	46757.0	928718.0	1688.0
20410	cycle of life	115285	Enkhuizen, The Netherlands	46757.0		1668.0
20411	politics and history	21168	Haarlem, The Netherlands	4195.0	910914.0	1651.0
20412	politics and history	21168	Haarlem, The Netherlands	4195.0		1646.0
20413	formal genres	4283	None	1445.0		1602.0
20414	formal genres	20276	Franeker	39284.0	912159.0	1616.0
20415	formal genres	20276	Franeker	39284.0		1612.0
20416	love and sex	117492	Amsterdam, The Netherlands	58561.0		1718.0
20417	religion	176078	Deventer, The Netherlands	63436.0		1640.0
20418	love and sex	34203	Brussels, Belgium	32998.0		1659.0
20419	religion	22461	Wesel, Germany	43188.0	906594.0	1567.0
20420	religion	22461	Wesel, Germany	43188.0	907002.0	1567.0
20421	religion	22461	Wesel, Germany	43188.0		1565.0
20422	occasions	148196	Groningen, The Netherlands	504.0		1700.0
20423	formal genres	117486	Amsterdam, The Netherlands	21608.0		1718.0
20424	love and sex	116940	Amsterdam, The Netherlands	3508.0		1717.0
20425	None	161510	Amsterdam, The Netherlands	12520.0		1612.0
20426	None	158391	Amsterdam, The Netherlands	27947.0		1669.0
20427	love and sex	129568	Amsterdam, The Netherlands	4113.0	919604.0	1745.0
20428	love and sex	129568	Amsterdam, The Netherlands	4113.0	919693.0	1712.0
20429	love and sex	129568	Amsterdam, The Netherlands	4113.0	919785.0	1720.0
20430	love and sex	129568	Amsterdam, The Netherlands	4113.0		1708.0
20431	religion	13870	Haarlem, The Netherlands	54228.0		1646.0
20432	None	183595	Amsterdam, The Netherlands	53184.0		1739.0
20433	love and sex	135141	Leiden, The Netherlands	48306.0		1651.0
20434	love and sex	163307	Amsterdam, The Netherlands	51753.0		1713.0
20435	formal genres	4297	None	51646.0		1602.0
20436	love and sex	20262	Franeker	21009.0	913790.0	1616.0
20437	love and sex	20262	Franeker	21009.0		1612.0
20438	religion	30071	Middelburg, The Netherlands	54612.0		1591.0
20439	love and sex	2180	Amsterdam, The Netherlands	24900.0		1663.0
20440	emotions	20504	Enkhuizen, The Netherlands	16233.0	912007.0	1700.0
20441	emotions	20504	Enkhuizen, The Netherlands	16233.0	921610.0	1655.0
20442	emotions	20504	Enkhuizen, The Netherlands	16233.0		1649.0
20443	religion	11901	Amsterdam, The Netherlands	56708.0	922350.0	1649.0
20444	religion	11901	Amsterdam, The Netherlands	56708.0		1648.0
20445	emotions	112298	Dordrecht, The Netherlands	21402.0		1750.0
20446	politics and history	19385	Antwerp, Belgium	48177.0	900661.0	1556.0
20447	politics and history	19385	Antwerp, Belgium	48177.0		1552.0
20448	love and sex	14879	Amsterdam, The Netherlands	991.0		1622.0
20449	children	111791	Amsterdam, The Netherlands	29282.0		1748.0
20450	love and sex	34571	Brussels, Belgium	56542.0		1654.0
20451	None	185682	Bergen op Zoom, The Netherlands	44866.0	928859.0	1664.0
20452	None	185682	Bergen op Zoom, The Netherlands	44866.0		1655.0
20453	love and sex	111949	Amsterdam, The Netherlands	34633.0		1650.0
20454	None	189090	Enkhuizen, The Netherlands	42275.0		1609.0
20455	religion	11929	Amsterdam, The Netherlands	58342.0	922376.0	1649.0
20456	religion	11929	Amsterdam, The Netherlands	58342.0		1648.0
20457	religion	114819	Amsterdam, The Netherlands	9522.0		1656.0
20458	None	164326	Amsterdam, The Netherlands	54309.0		1637.0
20459	None	185872	None	66560.0		1700.0
20460	religion	14689	Hoorn, The Netherlands	54969.0		1633.0
20461	religion	176722	Leeuwarden, The Netherlands	49996.0		1683.0
20462	love and sex	34559	Brussels, Belgium	42730.0		1654.0
20463	amusement	130777	Amsterdam, The Netherlands	57740.0	914964.0	1721.0
20464	amusement	130777	Amsterdam, The Netherlands	57740.0	920219.0	1745.0
20465	amusement	130777	Amsterdam, The Netherlands	57740.0	927064.0	1712.0
20466	amusement	130777	Amsterdam, The Netherlands	57740.0		1711.0
20467	love and sex	135	Amsterdam, The Netherlands	22855.0		1589.0
20468	love and sex	111961	Amsterdam, The Netherlands	847.0		1650.0
20469	None	156394	Amsterdam, The Netherlands	4352.0		1747.0
20470	religion	176044	Deventer, The Netherlands	63423.0		1640.0
20471	cycle of life	116968	Amsterdam, The Netherlands	7141.0		1709.0
20472	religion	13858	Haarlem, The Netherlands	53217.0		1646.0
20473	politics and history	129540	Amsterdam, The Netherlands	40241.0	911716.0	1750.0
20474	politics and history	129540	Amsterdam, The Netherlands	40241.0	911718.0	1721.0
20475	politics and history	129540	Amsterdam, The Netherlands	40241.0	919577.0	1745.0
20476	politics and history	129540	Amsterdam, The Netherlands	40241.0	919665.0	1712.0
20477	politics and history	129540	Amsterdam, The Netherlands	40241.0	919757.0	1720.0
20478	politics and history	129540	Amsterdam, The Netherlands	40241.0		1708.0
20479	religion	9943	Haarlem, The Netherlands	37267.0	905754.0	1598.0
20480	religion	9943	Haarlem, The Netherlands	37267.0	905755.0	1598.0
20481	religion	9943	Haarlem, The Netherlands	37267.0	913029.0	1601.0
20482	religion	9943	Haarlem, The Netherlands	37267.0		1595.0
20483	seasons and annual events	135169	Leiden, The Netherlands	38277.0		1651.0
20484	cycle of life	21154	Zaandam, The Netherlands	50672.0	914088.0	1668.0
20485	cycle of life	21154	Zaandam, The Netherlands	50672.0		1649.0
20486	groups	2816	Leiden, The Netherlands	11118.0		1590.0
20487	None	10389	Amsterdam, The Netherlands	51657.0		1625.0
20488	love and sex	11083	Amsterdam, The Netherlands	27800.0	921727.0	1607.0
20489	love and sex	11083	Amsterdam, The Netherlands	27800.0	921803.0	1604.0
20490	love and sex	11083	Amsterdam, The Netherlands	27800.0	921883.0	1610.0
20491	love and sex	11083	Amsterdam, The Netherlands	27800.0		1602.0
20492	None	155851	Amsterdam, The Netherlands	6044.0		1633.0
20493	love and sex	2802	Leiden, The Netherlands	51128.0		1590.0
20494	cycle of life	21140	Zaandam, The Netherlands	56250.0	914981.0	1668.0
20495	cycle of life	21140	Zaandam, The Netherlands	56250.0		1649.0
20496	religion	176050	Deventer, The Netherlands	63428.0		1640.0
20497	children	22449	Wesel, Germany	10951.0	906584.0	1567.0
20498	children	22449	Wesel, Germany	10951.0	906989.0	1567.0
20499	children	22449	Wesel, Germany	10951.0		1565.0
20500	amusement	129554	Amsterdam, The Netherlands	54361.0	919590.0	1745.0
20501	amusement	129554	Amsterdam, The Netherlands	54361.0	919679.0	1712.0
20502	amusement	129554	Amsterdam, The Netherlands	54361.0	919771.0	1720.0
20503	amusement	129554	Amsterdam, The Netherlands	54361.0		1708.0
20504	religion	9957	Amsterdam, The Netherlands	24276.0	911365.0	1643.0
20505	religion	9957	Amsterdam, The Netherlands	24276.0	922331.0	1627.0
20506	religion	9957	Amsterdam, The Netherlands	24276.0		1613.0
20507	None	185866	Leuven, Belgium	16646.0		1605.0
20508	amusement	111975	Amsterdam, The Netherlands	54168.0		1650.0
20509	love and sex	121	Amsterdam, The Netherlands	19239.0		1589.0
20510	None	164332	Amsterdam, The Netherlands	34332.0		1678.0
20511	love and sex	20248	Franeker	15625.0	911266.0	1616.0
20512	love and sex	20248	Franeker	15625.0		1612.0
20513	None	165984	Amsterdam, The Netherlands	33379.0	916134.0	1703.0
20514	None	165984	Amsterdam, The Netherlands	33379.0		1695.0
20515	love and sex	2814	Leiden, The Netherlands	9336.0		1590.0
20516	cycle of life	21156	Zaandam, The Netherlands	2107.0	910415.0	1668.0
20517	cycle of life	21156	Zaandam, The Netherlands	2107.0		1649.0
20518	religion	26639	Haarlem, The Netherlands	33642.0		1599.0
20519	groups	113812	Mechelen, Belgium	54429.0		1621.0
20520	religion	9941	Haarlem, The Netherlands	50395.0	905750.0	1598.0
20521	religion	9941	Haarlem, The Netherlands	50395.0	905751.0	1598.0
20522	religion	9941	Haarlem, The Netherlands	50395.0		1595.0
20523	None	160624	Hoorn, The Netherlands	37237.0		1661.0
20524	religion	9799	Haarlem, The Netherlands	41797.0	914347.0	1640.0
20525	religion	9799	Haarlem, The Netherlands	41797.0		1627.0
20526	religion	176046	Deventer, The Netherlands	63424.0		1640.0
20527	politics and history	111963	Amsterdam, The Netherlands	31352.0		1650.0
20528	love and sex	130775	Amsterdam, The Netherlands	34989.0	914785.0	1750.0
20529	love and sex	130775	Amsterdam, The Netherlands	34989.0	920217.0	1745.0
20530	love and sex	130775	Amsterdam, The Netherlands	34989.0	927063.0	1712.0
20531	love and sex	130775	Amsterdam, The Netherlands	34989.0		1711.0
20532	religion	176720	Leeuwarden, The Netherlands	48358.0		1683.0
20533	None	185870	None	37736.0		1700.0
20534	None	191811	Leeuwarden, The Netherlands	56502.0		1650.0
20535	love and sex	123	Amsterdam, The Netherlands	12481.0		1589.0
20536	emotions	35889	Antwerp, Belgium	80057.0		1678.0
20537	None	185864	Leuven, Belgium	80346.0		1605.0
20538	religion	35651	Antwerp, Belgium	53316.0		1649.0
20539	religion	9955	Amsterdam, The Netherlands	42308.0	911672.0	1643.0
20540	religion	9955	Amsterdam, The Netherlands	42308.0	922329.0	1627.0
20541	religion	9955	Amsterdam, The Netherlands	42308.0		1613.0
20542	religion	12588	Vlissingen, The Netherlands	51965.0		1642.0
20543	love and sex	129556	Amsterdam, The Netherlands	885.0	912790.0	1721.0
20544	love and sex	129556	Amsterdam, The Netherlands	885.0	913049.0	1750.0
20545	love and sex	129556	Amsterdam, The Netherlands	885.0	919592.0	1745.0
20546	love and sex	129556	Amsterdam, The Netherlands	885.0	919681.0	1712.0
20547	love and sex	129556	Amsterdam, The Netherlands	885.0	919773.0	1720.0
20548	love and sex	129556	Amsterdam, The Netherlands	885.0		1708.0
